detector,seed,phase_definition,nominal_fpr,unit,cycle,flight_class,phase,rows,false_alarms,any_false_alarm,false_alarm_events,matched_fc
isolation_forest,2,primary,0.005,15,23,2,overall,6887,1,1,1,False
isolation_forest,2,primary,0.005,15,23,2,climb,1788,0,0,0,False
isolation_forest,2,primary,0.005,15,23,2,cruise,3403,0,0,0,False
isolation_forest,2,primary,0.005,15,23,2,descent,1696,1,1,1,False
isolation_forest,2,primary,0.01,11,1,3,overall,11007,45,1,16,True
isolation_forest,2,primary,0.01,11,1,3,climb,2506,1,1,1,True
isolation_forest,2,primary,0.01,11,1,3,cruise,4386,12,1,5,True
isolation_forest,2,primary,0.01,11,1,3,descent,4115,32,1,10,True
isolation_forest,2,primary,0.01,11,2,3,overall,17636,98,1,23,True
isolation_forest,2,primary,0.01,11,2,3,climb,3612,5,1,1,True
isolation_forest,2,primary,0.01,11,2,3,cruise,10521,39,1,9,True
isolation_forest,2,primary,0.01,11,2,3,descent,3503,54,1,13,True
isolation_forest,2,primary,0.01,11,3,3,overall,9831,151,1,28,True
isolation_forest,2,primary,0.01,11,3,3,climb,2031,2,1,1,True
isolation_forest,2,primary,0.01,11,3,3,cruise,3448,17,1,6,True
isolation_forest,2,primary,0.01,11,3,3,descent,4352,132,1,21,True
isolation_forest,2,primary,0.01,11,4,3,overall,13140,67,1,13,True
isolation_forest,2,primary,0.01,11,4,3,climb,2902,3,1,1,True
isolation_forest,2,primary,0.01,11,4,3,cruise,7069,0,0,0,True
isolation_forest,2,primary,0.01,11,4,3,descent,3169,64,1,12,True
isolation_forest,2,primary,0.01,11,5,3,overall,13751,209,1,35,True
isolation_forest,2,primary,0.01,11,5,3,climb,2138,3,1,1,True
isolation_forest,2,primary,0.01,11,5,3,cruise,6376,26,1,4,True
isolation_forest,2,primary,0.01,11,5,3,descent,5237,180,1,30,True
isolation_forest,2,primary,0.01,11,6,3,overall,11689,155,1,40,True
isolation_forest,2,primary,0.01,11,6,3,climb,2583,0,0,0,True
isolation_forest,2,primary,0.01,11,6,3,cruise,5477,50,1,18,True
isolation_forest,2,primary,0.01,11,6,3,descent,3629,105,1,22,True
isolation_forest,2,primary,0.01,11,7,3,overall,11007,49,1,16,True
isolation_forest,2,primary,0.01,11,7,3,climb,2506,1,1,1,True
isolation_forest,2,primary,0.01,11,7,3,cruise,4386,13,1,4,True
isolation_forest,2,primary,0.01,11,7,3,descent,4115,35,1,11,True
isolation_forest,2,primary,0.01,11,8,3,overall,8826,95,1,25,True
isolation_forest,2,primary,0.01,11,8,3,climb,4368,1,1,1,True
isolation_forest,2,primary,0.01,11,8,3,cruise,2947,81,1,12,True
isolation_forest,2,primary,0.01,11,8,3,descent,1511,13,1,12,True
isolation_forest,2,primary,0.01,11,9,3,overall,8928,42,1,15,True
isolation_forest,2,primary,0.01,11,9,3,climb,2151,3,1,2,True
isolation_forest,2,primary,0.01,11,9,3,cruise,4055,3,1,1,True
isolation_forest,2,primary,0.01,11,9,3,descent,2722,36,1,12,True
isolation_forest,2,primary,0.01,11,10,3,overall,13940,78,1,10,True
isolation_forest,2,primary,0.01,11,10,3,climb,3800,4,1,1,True
isolation_forest,2,primary,0.01,11,10,3,cruise,6079,1,1,1,True
isolation_forest,2,primary,0.01,11,10,3,descent,4061,73,1,8,True
isolation_forest,2,primary,0.01,11,11,3,overall,13751,187,1,29,True
isolation_forest,2,primary,0.01,11,11,3,climb,2138,4,1,1,True
isolation_forest,2,primary,0.01,11,11,3,cruise,6376,31,1,6,True
isolation_forest,2,primary,0.01,11,11,3,descent,5237,152,1,22,True
isolation_forest,2,primary,0.01,11,12,3,overall,14346,65,1,15,True
isolation_forest,2,primary,0.01,11,12,3,climb,3405,3,1,1,True
isolation_forest,2,primary,0.01,11,12,3,cruise,2752,21,1,7,True
isolation_forest,2,primary,0.01,11,12,3,descent,8189,41,1,7,True
isolation_forest,2,primary,0.01,11,13,3,overall,10704,47,1,18,True
isolation_forest,2,primary,0.01,11,13,3,climb,2712,7,1,1,True
isolation_forest,2,primary,0.01,11,13,3,cruise,4440,15,1,7,True
isolation_forest,2,primary,0.01,11,13,3,descent,3552,25,1,10,True
isolation_forest,2,primary,0.01,11,14,3,overall,11573,136,1,21,True
isolation_forest,2,primary,0.01,11,14,3,climb,3378,0,0,0,True
isolation_forest,2,primary,0.01,11,14,3,cruise,2869,2,1,1,True
isolation_forest,2,primary,0.01,11,14,3,descent,5326,134,1,20,True
isolation_forest,2,primary,0.01,11,15,3,overall,7701,444,1,41,True
isolation_forest,2,primary,0.01,11,15,3,climb,2139,3,1,2,True
isolation_forest,2,primary,0.01,11,15,3,cruise,1849,0,0,0,True
isolation_forest,2,primary,0.01,11,15,3,descent,3713,441,1,39,True
isolation_forest,2,primary,0.01,11,16,3,overall,11457,66,1,26,True
isolation_forest,2,primary,0.01,11,16,3,climb,3291,0,0,0,True
isolation_forest,2,primary,0.01,11,16,3,cruise,5172,0,0,0,True
isolation_forest,2,primary,0.01,11,16,3,descent,2994,66,1,26,True
isolation_forest,2,primary,0.01,11,17,3,overall,11457,67,1,16,True
isolation_forest,2,primary,0.01,11,17,3,climb,3291,0,0,0,True
isolation_forest,2,primary,0.01,11,17,3,cruise,5172,0,0,0,True
isolation_forest,2,primary,0.01,11,17,3,descent,2994,67,1,16,True
isolation_forest,2,primary,0.01,11,18,3,overall,12562,39,1,15,True
isolation_forest,2,primary,0.01,11,18,3,climb,4727,1,1,1,True
isolation_forest,2,primary,0.01,11,18,3,cruise,3161,9,1,5,True
isolation_forest,2,primary,0.01,11,18,3,descent,4674,29,1,9,True
isolation_forest,2,primary,0.01,14,1,1,overall,2551,8,1,3,False
isolation_forest,2,primary,0.01,14,1,1,climb,79,5,1,1,False
isolation_forest,2,primary,0.01,14,1,1,cruise,2364,1,1,1,False
isolation_forest,2,primary,0.01,14,1,1,descent,108,2,1,2,False
isolation_forest,2,primary,0.01,14,2,1,overall,1528,30,1,15,False
isolation_forest,2,primary,0.01,14,2,1,climb,435,1,1,1,False
isolation_forest,2,primary,0.01,14,2,1,cruise,592,0,0,0,False
isolation_forest,2,primary,0.01,14,2,1,descent,501,29,1,14,False
isolation_forest,2,primary,0.01,14,3,1,overall,1887,26,1,5,False
isolation_forest,2,primary,0.01,14,3,1,climb,227,0,0,0,False
isolation_forest,2,primary,0.01,14,3,1,cruise,1396,26,1,5,False
isolation_forest,2,primary,0.01,14,3,1,descent,264,0,0,0,False
isolation_forest,2,primary,0.01,14,4,1,overall,1303,120,1,14,False
isolation_forest,2,primary,0.01,14,4,1,climb,87,24,1,2,False
isolation_forest,2,primary,0.01,14,4,1,cruise,1069,94,1,10,False
isolation_forest,2,primary,0.01,14,4,1,descent,147,2,1,2,False
isolation_forest,2,primary,0.01,14,5,1,overall,2641,6,1,1,False
isolation_forest,2,primary,0.01,14,5,1,climb,1059,6,1,1,False
isolation_forest,2,primary,0.01,14,5,1,cruise,390,0,0,0,False
isolation_forest,2,primary,0.01,14,5,1,descent,1192,0,0,0,False
isolation_forest,2,primary,0.01,14,6,1,overall,2918,16,1,4,False
isolation_forest,2,primary,0.01,14,6,1,climb,222,6,1,1,False
isolation_forest,2,primary,0.01,14,6,1,cruise,1468,8,1,2,False
isolation_forest,2,primary,0.01,14,6,1,descent,1228,2,1,1,False
isolation_forest,2,primary,0.01,14,7,1,overall,1303,124,1,16,False
isolation_forest,2,primary,0.01,14,7,1,climb,87,26,1,2,False
isolation_forest,2,primary,0.01,14,7,1,cruise,1069,96,1,12,False
isolation_forest,2,primary,0.01,14,7,1,descent,147,2,1,2,False
isolation_forest,2,primary,0.01,14,8,1,overall,2551,8,1,3,False
isolation_forest,2,primary,0.01,14,8,1,climb,79,5,1,1,False
isolation_forest,2,primary,0.01,14,8,1,cruise,2364,1,1,1,False
isolation_forest,2,primary,0.01,14,8,1,descent,108,2,1,2,False
isolation_forest,2,primary,0.01,14,9,1,overall,1706,33,1,3,False
isolation_forest,2,primary,0.01,14,9,1,climb,38,0,0,0,False
isolation_forest,2,primary,0.01,14,9,1,cruise,47,0,0,0,False
isolation_forest,2,primary,0.01,14,9,1,descent,1621,33,1,3,False
isolation_forest,2,primary,0.01,14,10,1,overall,1706,33,1,3,False
isolation_forest,2,primary,0.01,14,10,1,climb,38,0,0,0,False
isolation_forest,2,primary,0.01,14,10,1,cruise,47,0,0,0,False
isolation_forest,2,primary,0.01,14,10,1,descent,1621,33,1,3,False
isolation_forest,2,primary,0.01,14,11,1,overall,2346,25,1,4,False
isolation_forest,2,primary,0.01,14,11,1,climb,482,1,1,1,False
isolation_forest,2,primary,0.01,14,11,1,cruise,1040,24,1,3,False
isolation_forest,2,primary,0.01,14,11,1,descent,824,0,0,0,False
isolation_forest,2,primary,0.01,14,12,1,overall,2641,7,1,1,False
isolation_forest,2,primary,0.01,14,12,1,climb,1059,7,1,1,False
isolation_forest,2,primary,0.01,14,12,1,cruise,390,0,0,0,False
isolation_forest,2,primary,0.01,14,12,1,descent,1192,0,0,0,False
isolation_forest,2,primary,0.01,14,13,1,overall,1303,135,1,18,False
isolation_forest,2,primary,0.01,14,13,1,climb,87,25,1,2,False
isolation_forest,2,primary,0.01,14,13,1,cruise,1069,107,1,14,False
isolation_forest,2,primary,0.01,14,13,1,descent,147,3,1,2,False
isolation_forest,2,primary,0.01,14,14,1,overall,2629,35,1,6,False
isolation_forest,2,primary,0.01,14,14,1,climb,490,0,0,0,False
isolation_forest,2,primary,0.01,14,14,1,cruise,1339,0,0,0,False
isolation_forest,2,primary,0.01,14,14,1,descent,800,35,1,6,False
isolation_forest,2,primary,0.01,14,15,1,overall,1930,2,1,1,False
isolation_forest,2,primary,0.01,14,15,1,climb,486,0,0,0,False
isolation_forest,2,primary,0.01,14,15,1,cruise,795,0,0,0,False
isolation_forest,2,primary,0.01,14,15,1,descent,649,2,1,1,False
isolation_forest,2,primary,0.01,14,16,1,overall,1528,38,1,20,False
isolation_forest,2,primary,0.01,14,16,1,climb,435,2,1,1,False
isolation_forest,2,primary,0.01,14,16,1,cruise,592,0,0,0,False
isolation_forest,2,primary,0.01,14,16,1,descent,501,36,1,19,False
isolation_forest,2,primary,0.01,14,17,1,overall,2641,8,1,1,False
isolation_forest,2,primary,0.01,14,17,1,climb,1059,8,1,1,False
isolation_forest,2,primary,0.01,14,17,1,cruise,390,0,0,0,False
isolation_forest,2,primary,0.01,14,17,1,descent,1192,0,0,0,False
isolation_forest,2,primary,0.01,14,18,1,overall,2629,9,1,8,False
isolation_forest,2,primary,0.01,14,18,1,climb,490,0,0,0,False
isolation_forest,2,primary,0.01,14,18,1,cruise,1339,0,0,0,False
isolation_forest,2,primary,0.01,14,18,1,descent,800,9,1,8,False
isolation_forest,2,primary,0.01,14,19,1,overall,1706,33,1,3,False
isolation_forest,2,primary,0.01,14,19,1,climb,38,0,0,0,False
isolation_forest,2,primary,0.01,14,19,1,cruise,47,0,0,0,False
isolation_forest,2,primary,0.01,14,19,1,descent,1621,33,1,3,False
isolation_forest,2,primary,0.01,14,20,1,overall,2629,36,1,7,False
isolation_forest,2,primary,0.01,14,20,1,climb,490,0,0,0,False
isolation_forest,2,primary,0.01,14,20,1,cruise,1339,0,0,0,False
isolation_forest,2,primary,0.01,14,20,1,descent,800,36,1,7,False
isolation_forest,2,primary,0.01,14,21,1,overall,1706,33,1,3,False
isolation_forest,2,primary,0.01,14,21,1,climb,38,0,0,0,False
isolation_forest,2,primary,0.01,14,21,1,cruise,47,0,0,0,False
isolation_forest,2,primary,0.01,14,21,1,descent,1621,33,1,3,False
isolation_forest,2,primary,0.01,14,22,1,overall,1887,34,1,11,False
isolation_forest,2,primary,0.01,14,22,1,climb,227,0,0,0,False
isolation_forest,2,primary,0.01,14,22,1,cruise,1396,34,1,11,False
isolation_forest,2,primary,0.01,14,22,1,descent,264,0,0,0,False
isolation_forest,2,primary,0.01,14,23,1,overall,2629,25,1,10,False
isolation_forest,2,primary,0.01,14,23,1,climb,490,0,0,0,False
isolation_forest,2,primary,0.01,14,23,1,cruise,1339,0,0,0,False
isolation_forest,2,primary,0.01,14,23,1,descent,800,25,1,10,False
isolation_forest,2,primary,0.01,14,24,1,overall,2641,9,1,2,False
isolation_forest,2,primary,0.01,14,24,1,climb,1059,9,1,2,False
isolation_forest,2,primary,0.01,14,24,1,cruise,390,0,0,0,False
isolation_forest,2,primary,0.01,14,24,1,descent,1192,0,0,0,False
isolation_forest,2,primary,0.01,14,25,1,overall,2551,13,1,4,False
isolation_forest,2,primary,0.01,14,25,1,climb,79,8,1,1,False
isolation_forest,2,primary,0.01,14,25,1,cruise,2364,3,1,2,False
isolation_forest,2,primary,0.01,14,25,1,descent,108,2,1,2,False
isolation_forest,2,primary,0.01,14,26,1,overall,2034,19,1,5,False
isolation_forest,2,primary,0.01,14,26,1,climb,135,15,1,3,False
isolation_forest,2,primary,0.01,14,26,1,cruise,84,0,0,0,False
isolation_forest,2,primary,0.01,14,26,1,descent,1815,4,1,2,False
isolation_forest,2,primary,0.01,14,27,1,overall,1887,30,1,11,False
isolation_forest,2,primary,0.01,14,27,1,climb,227,0,0,0,False
isolation_forest,2,primary,0.01,14,27,1,cruise,1396,30,1,11,False
isolation_forest,2,primary,0.01,14,27,1,descent,264,0,0,0,False
isolation_forest,2,primary,0.01,14,28,1,overall,2629,42,1,7,False
isolation_forest,2,primary,0.01,14,28,1,climb,490,0,0,0,False
isolation_forest,2,primary,0.01,14,28,1,cruise,1339,0,0,0,False
isolation_forest,2,primary,0.01,14,28,1,descent,800,42,1,7,False
isolation_forest,2,primary,0.01,14,29,1,overall,1887,42,1,13,False
isolation_forest,2,primary,0.01,14,29,1,climb,227,3,1,3,False
isolation_forest,2,primary,0.01,14,29,1,cruise,1396,39,1,10,False
isolation_forest,2,primary,0.01,14,29,1,descent,264,0,0,0,False
isolation_forest,2,primary,0.01,14,30,1,overall,1528,103,1,33,False
isolation_forest,2,primary,0.01,14,30,1,climb,435,5,1,1,False
isolation_forest,2,primary,0.01,14,30,1,cruise,592,0,0,0,False
isolation_forest,2,primary,0.01,14,30,1,descent,501,98,1,32,False
isolation_forest,2,primary,0.01,14,31,1,overall,2629,58,1,9,False
isolation_forest,2,primary,0.01,14,31,1,climb,490,0,0,0,False
isolation_forest,2,primary,0.01,14,31,1,cruise,1339,0,0,0,False
isolation_forest,2,primary,0.01,14,31,1,descent,800,58,1,9,False
isolation_forest,2,primary,0.01,14,32,1,overall,1006,8,1,4,False
isolation_forest,2,primary,0.01,14,32,1,climb,262,4,1,3,False
isolation_forest,2,primary,0.01,14,32,1,cruise,356,4,1,1,False
isolation_forest,2,primary,0.01,14,32,1,descent,388,0,0,0,False
isolation_forest,2,primary,0.01,14,33,1,overall,1528,133,1,46,False
isolation_forest,2,primary,0.01,14,33,1,climb,435,6,1,1,False
isolation_forest,2,primary,0.01,14,33,1,cruise,592,0,0,0,False
isolation_forest,2,primary,0.01,14,33,1,descent,501,127,1,45,False
isolation_forest,2,primary,0.01,14,34,1,overall,1944,60,1,8,False
isolation_forest,2,primary,0.01,14,34,1,climb,142,1,1,1,False
isolation_forest,2,primary,0.01,14,34,1,cruise,1554,6,1,4,False
isolation_forest,2,primary,0.01,14,34,1,descent,248,53,1,3,False
isolation_forest,2,primary,0.01,14,35,1,overall,1706,35,1,5,False
isolation_forest,2,primary,0.01,14,35,1,climb,38,1,1,1,False
isolation_forest,2,primary,0.01,14,35,1,cruise,47,0,0,0,False
isolation_forest,2,primary,0.01,14,35,1,descent,1621,34,1,4,False
isolation_forest,2,primary,0.01,15,1,2,overall,2669,70,1,14,False
isolation_forest,2,primary,0.01,15,1,2,climb,625,0,0,0,False
isolation_forest,2,primary,0.01,15,1,2,cruise,752,0,0,0,False
isolation_forest,2,primary,0.01,15,1,2,descent,1292,70,1,14,False
isolation_forest,2,primary,0.01,15,2,2,overall,7711,0,0,0,False
isolation_forest,2,primary,0.01,15,2,2,climb,2028,0,0,0,False
isolation_forest,2,primary,0.01,15,2,2,cruise,3298,0,0,0,False
isolation_forest,2,primary,0.01,15,2,2,descent,2385,0,0,0,False
isolation_forest,2,primary,0.01,15,3,2,overall,5503,108,1,34,False
isolation_forest,2,primary,0.01,15,3,2,climb,3519,0,0,0,False
isolation_forest,2,primary,0.01,15,3,2,cruise,722,10,1,7,False
isolation_forest,2,primary,0.01,15,3,2,descent,1262,98,1,27,False
isolation_forest,2,primary,0.01,15,4,2,overall,6372,65,1,12,False
isolation_forest,2,primary,0.01,15,4,2,climb,2754,26,1,1,False
isolation_forest,2,primary,0.01,15,4,2,cruise,2405,0,0,0,False
isolation_forest,2,primary,0.01,15,4,2,descent,1213,39,1,11,False
isolation_forest,2,primary,0.01,15,5,2,overall,6075,5,1,4,False
isolation_forest,2,primary,0.01,15,5,2,climb,1642,3,1,2,False
isolation_forest,2,primary,0.01,15,5,2,cruise,2509,0,0,0,False
isolation_forest,2,primary,0.01,15,5,2,descent,1924,2,1,2,False
isolation_forest,2,primary,0.01,15,6,2,overall,9157,92,1,10,False
isolation_forest,2,primary,0.01,15,6,2,climb,3584,1,1,1,False
isolation_forest,2,primary,0.01,15,6,2,cruise,2702,70,1,5,False
isolation_forest,2,primary,0.01,15,6,2,descent,2871,21,1,4,False
isolation_forest,2,primary,0.01,15,7,2,overall,5892,140,1,18,False
isolation_forest,2,primary,0.01,15,7,2,climb,2990,14,1,4,False
isolation_forest,2,primary,0.01,15,7,2,cruise,2120,2,1,2,False
isolation_forest,2,primary,0.01,15,7,2,descent,782,124,1,12,False
isolation_forest,2,primary,0.01,15,8,2,overall,4015,6,1,4,False
isolation_forest,2,primary,0.01,15,8,2,climb,748,3,1,1,False
isolation_forest,2,primary,0.01,15,8,2,cruise,1371,0,0,0,False
isolation_forest,2,primary,0.01,15,8,2,descent,1896,3,1,3,False
isolation_forest,2,primary,0.01,15,9,2,overall,8714,126,1,24,False
isolation_forest,2,primary,0.01,15,9,2,climb,2650,4,1,1,False
isolation_forest,2,primary,0.01,15,9,2,cruise,4542,28,1,12,False
isolation_forest,2,primary,0.01,15,9,2,descent,1522,94,1,11,False
isolation_forest,2,primary,0.01,15,10,2,overall,5218,8,1,5,False
isolation_forest,2,primary,0.01,15,10,2,climb,2439,3,1,1,False
isolation_forest,2,primary,0.01,15,10,2,cruise,1376,0,0,0,False
isolation_forest,2,primary,0.01,15,10,2,descent,1403,5,1,4,False
isolation_forest,2,primary,0.01,15,11,2,overall,6001,45,1,9,False
isolation_forest,2,primary,0.01,15,11,2,climb,2203,4,1,1,False
isolation_forest,2,primary,0.01,15,11,2,cruise,2046,0,0,0,False
isolation_forest,2,primary,0.01,15,11,2,descent,1752,41,1,8,False
isolation_forest,2,primary,0.01,15,12,2,overall,8363,37,1,7,False
isolation_forest,2,primary,0.01,15,12,2,climb,1990,0,0,0,False
isolation_forest,2,primary,0.01,15,12,2,cruise,3014,0,0,0,False
isolation_forest,2,primary,0.01,15,12,2,descent,3359,37,1,7,False
isolation_forest,2,primary,0.01,15,13,2,overall,5761,2,1,2,False
isolation_forest,2,primary,0.01,15,13,2,climb,1671,0,0,0,False
isolation_forest,2,primary,0.01,15,13,2,cruise,2573,0,0,0,False
isolation_forest,2,primary,0.01,15,13,2,descent,1517,2,1,2,False
isolation_forest,2,primary,0.01,15,14,2,overall,6942,9,1,2,False
isolation_forest,2,primary,0.01,15,14,2,climb,2058,8,1,1,False
isolation_forest,2,primary,0.01,15,14,2,cruise,3278,0,0,0,False
isolation_forest,2,primary,0.01,15,14,2,descent,1606,1,1,1,False
isolation_forest,2,primary,0.01,15,15,2,overall,8154,187,1,29,False
isolation_forest,2,primary,0.01,15,15,2,climb,2033,4,1,1,False
isolation_forest,2,primary,0.01,15,15,2,cruise,2970,40,1,10,False
isolation_forest,2,primary,0.01,15,15,2,descent,3151,143,1,18,False
isolation_forest,2,primary,0.01,15,16,2,overall,5218,8,1,5,False
isolation_forest,2,primary,0.01,15,16,2,climb,2439,3,1,1,False
isolation_forest,2,primary,0.01,15,16,2,cruise,1376,0,0,0,False
isolation_forest,2,primary,0.01,15,16,2,descent,1403,5,1,4,False
isolation_forest,2,primary,0.01,15,17,2,overall,5804,19,1,14,False
isolation_forest,2,primary,0.01,15,17,2,climb,1845,1,1,1,False
isolation_forest,2,primary,0.01,15,17,2,cruise,2329,0,0,0,False
isolation_forest,2,primary,0.01,15,17,2,descent,1630,18,1,13,False
isolation_forest,2,primary,0.01,15,18,2,overall,8154,144,1,34,False
isolation_forest,2,primary,0.01,15,18,2,climb,2033,4,1,1,False
isolation_forest,2,primary,0.01,15,18,2,cruise,2970,37,1,13,False
isolation_forest,2,primary,0.01,15,18,2,descent,3151,103,1,20,False
isolation_forest,2,primary,0.01,15,19,2,overall,6782,176,1,42,False
isolation_forest,2,primary,0.01,15,19,2,climb,2887,0,0,0,False
isolation_forest,2,primary,0.01,15,19,2,cruise,1196,17,1,11,False
isolation_forest,2,primary,0.01,15,19,2,descent,2699,159,1,31,False
isolation_forest,2,primary,0.01,15,20,2,overall,6265,7,1,2,False
isolation_forest,2,primary,0.01,15,20,2,climb,1256,0,0,0,False
isolation_forest,2,primary,0.01,15,20,2,cruise,2569,0,0,0,False
isolation_forest,2,primary,0.01,15,20,2,descent,2440,7,1,2,False
isolation_forest,2,primary,0.01,15,21,2,overall,6381,21,1,7,False
isolation_forest,2,primary,0.01,15,21,2,climb,1264,0,0,0,False
isolation_forest,2,primary,0.01,15,21,2,cruise,2088,0,0,0,False
isolation_forest,2,primary,0.01,15,21,2,descent,3029,21,1,7,False
isolation_forest,2,primary,0.01,15,22,2,overall,5501,79,1,21,False
isolation_forest,2,primary,0.01,15,22,2,climb,2343,11,1,5,False
isolation_forest,2,primary,0.01,15,22,2,cruise,1857,0,0,0,False
isolation_forest,2,primary,0.01,15,22,2,descent,1301,68,1,16,False
isolation_forest,2,primary,0.01,15,23,2,overall,6887,111,1,23,False
