detector,seed,phase_definition,nominal_fpr,unit,cycle,flight_class,phase,rows,false_alarms,any_false_alarm,false_alarm_events
isolation_forest,1,primary,0.005,12,33,1,cruise,927,0,0,0
isolation_forest,1,primary,0.005,12,33,1,descent,1629,2,1,2
isolation_forest,1,primary,0.005,12,34,1,overall,4181,68,1,14
isolation_forest,1,primary,0.005,12,34,1,climb,760,1,1,1
isolation_forest,1,primary,0.005,12,34,1,cruise,1877,4,1,3
isolation_forest,1,primary,0.005,12,34,1,descent,1544,63,1,10
isolation_forest,1,primary,0.005,12,35,1,overall,4958,24,1,8
isolation_forest,1,primary,0.005,12,35,1,climb,1296,15,1,2
isolation_forest,1,primary,0.005,12,35,1,cruise,1012,0,0,0
isolation_forest,1,primary,0.005,12,35,1,descent,2650,9,1,6
isolation_forest,1,primary,0.005,12,36,1,overall,3796,10,1,3
isolation_forest,1,primary,0.005,12,36,1,climb,1240,8,1,1
isolation_forest,1,primary,0.005,12,36,1,cruise,927,0,0,0
isolation_forest,1,primary,0.005,12,36,1,descent,1629,2,1,2
isolation_forest,1,primary,0.005,13,1,3,overall,15078,93,1,26
isolation_forest,1,primary,0.005,13,1,3,climb,3331,1,1,1
isolation_forest,1,primary,0.005,13,1,3,cruise,7472,42,1,5
isolation_forest,1,primary,0.005,13,1,3,descent,4275,50,1,20
isolation_forest,1,primary,0.005,13,2,3,overall,14761,103,1,20
isolation_forest,1,primary,0.005,13,2,3,climb,4833,1,1,1
isolation_forest,1,primary,0.005,13,2,3,cruise,4077,51,1,2
isolation_forest,1,primary,0.005,13,2,3,descent,5851,51,1,17
isolation_forest,1,primary,0.005,13,3,3,overall,13516,278,1,53
isolation_forest,1,primary,0.005,13,3,3,climb,4349,0,0,0
isolation_forest,1,primary,0.005,13,3,3,cruise,5197,71,1,11
isolation_forest,1,primary,0.005,13,3,3,descent,3970,207,1,42
isolation_forest,1,primary,0.005,13,4,3,overall,14379,96,1,19
isolation_forest,1,primary,0.005,13,4,3,climb,4840,1,1,1
isolation_forest,1,primary,0.005,13,4,3,cruise,5926,18,1,5
isolation_forest,1,primary,0.005,13,4,3,descent,3613,77,1,13
isolation_forest,1,primary,0.005,13,5,3,overall,10288,21,1,5
isolation_forest,1,primary,0.005,13,5,3,climb,3942,0,0,0
isolation_forest,1,primary,0.005,13,5,3,cruise,1814,0,0,0
isolation_forest,1,primary,0.005,13,5,3,descent,4532,21,1,5
isolation_forest,1,primary,0.005,13,6,3,overall,12422,27,1,20
isolation_forest,1,primary,0.005,13,6,3,climb,3062,0,0,0
isolation_forest,1,primary,0.005,13,6,3,cruise,5117,5,1,2
isolation_forest,1,primary,0.005,13,6,3,descent,4243,22,1,18
isolation_forest,1,primary,0.005,13,7,3,overall,17413,235,1,74
isolation_forest,1,primary,0.005,13,7,3,climb,3629,16,1,5
isolation_forest,1,primary,0.005,13,7,3,cruise,3863,9,1,7
isolation_forest,1,primary,0.005,13,7,3,descent,9921,210,1,62
isolation_forest,1,primary,0.005,13,8,3,overall,8926,2,1,2
isolation_forest,1,primary,0.005,13,8,3,climb,2359,1,1,1
isolation_forest,1,primary,0.005,13,8,3,cruise,4101,0,0,0
isolation_forest,1,primary,0.005,13,8,3,descent,2466,1,1,1
isolation_forest,1,primary,0.005,13,9,3,overall,15217,44,1,14
isolation_forest,1,primary,0.005,13,9,3,climb,3779,0,0,0
isolation_forest,1,primary,0.005,13,9,3,cruise,3670,0,0,0
isolation_forest,1,primary,0.005,13,9,3,descent,7768,44,1,14
isolation_forest,1,primary,0.005,13,10,3,overall,17399,51,1,22
isolation_forest,1,primary,0.005,13,10,3,climb,3488,0,0,0
isolation_forest,1,primary,0.005,13,10,3,cruise,7728,13,1,7
isolation_forest,1,primary,0.005,13,10,3,descent,6183,38,1,15
isolation_forest,1,primary,0.005,13,11,3,overall,12701,67,1,18
isolation_forest,1,primary,0.005,13,11,3,climb,4282,0,0,0
isolation_forest,1,primary,0.005,13,11,3,cruise,1698,18,1,5
isolation_forest,1,primary,0.005,13,11,3,descent,6721,49,1,13
isolation_forest,1,primary,0.005,13,12,3,overall,15203,114,1,23
isolation_forest,1,primary,0.005,13,12,3,climb,4464,0,0,0
isolation_forest,1,primary,0.005,13,12,3,cruise,5889,0,0,0
isolation_forest,1,primary,0.005,13,12,3,descent,4850,114,1,23
isolation_forest,1,primary,0.005,13,13,3,overall,14126,272,1,86
isolation_forest,1,primary,0.005,13,13,3,climb,3234,84,1,37
isolation_forest,1,primary,0.005,13,13,3,cruise,3631,5,1,4
isolation_forest,1,primary,0.005,13,13,3,descent,7261,183,1,45
isolation_forest,1,primary,0.005,13,14,3,overall,14126,282,1,86
isolation_forest,1,primary,0.005,13,14,3,climb,3234,82,1,38
isolation_forest,1,primary,0.005,13,14,3,cruise,3631,4,1,4
isolation_forest,1,primary,0.005,13,14,3,descent,7261,196,1,44
isolation_forest,1,primary,0.005,13,15,3,overall,9186,23,1,8
isolation_forest,1,primary,0.005,13,15,3,climb,2004,12,1,1
isolation_forest,1,primary,0.005,13,15,3,cruise,1584,0,0,0
isolation_forest,1,primary,0.005,13,15,3,descent,5598,11,1,7
isolation_forest,1,primary,0.005,13,16,3,overall,18726,129,1,15
isolation_forest,1,primary,0.005,13,16,3,climb,3532,0,0,0
isolation_forest,1,primary,0.005,13,16,3,cruise,9754,58,1,3
isolation_forest,1,primary,0.005,13,16,3,descent,5440,71,1,13
isolation_forest,1,primary,0.005,13,17,3,overall,11636,14,1,14
isolation_forest,1,primary,0.005,13,17,3,climb,3072,0,0,0
isolation_forest,1,primary,0.005,13,17,3,cruise,3760,0,0,0
isolation_forest,1,primary,0.005,13,17,3,descent,4804,14,1,14
isolation_forest,1,primary,0.005,13,18,3,overall,16570,183,1,60
isolation_forest,1,primary,0.005,13,18,3,climb,4622,3,1,1
isolation_forest,1,primary,0.005,13,18,3,cruise,2301,83,1,40
isolation_forest,1,primary,0.005,13,18,3,descent,9647,97,1,19
isolation_forest,1,primary,0.005,14,1,1,overall,4498,2,1,2
isolation_forest,1,primary,0.005,14,1,1,climb,710,0,0,0
isolation_forest,1,primary,0.005,14,1,1,cruise,2649,1,1,1
isolation_forest,1,primary,0.005,14,1,1,descent,1139,1,1,1
isolation_forest,1,primary,0.005,14,2,1,overall,3336,11,1,10
isolation_forest,1,primary,0.005,14,2,1,climb,1028,0,0,0
isolation_forest,1,primary,0.005,14,2,1,cruise,771,0,0,0
isolation_forest,1,primary,0.005,14,2,1,descent,1537,11,1,10
isolation_forest,1,primary,0.005,14,3,1,overall,5130,23,1,14
isolation_forest,1,primary,0.005,14,3,1,climb,779,0,0,0
isolation_forest,1,primary,0.005,14,3,1,cruise,1624,3,1,3
isolation_forest,1,primary,0.005,14,3,1,descent,2727,20,1,11
isolation_forest,1,primary,0.005,14,4,1,overall,3814,86,1,22
isolation_forest,1,primary,0.005,14,4,1,climb,778,0,0,0
isolation_forest,1,primary,0.005,14,4,1,cruise,1275,77,1,16
isolation_forest,1,primary,0.005,14,4,1,descent,1761,9,1,6
isolation_forest,1,primary,0.005,14,5,1,overall,5069,10,1,4
isolation_forest,1,primary,0.005,14,5,1,climb,1772,0,0,0
isolation_forest,1,primary,0.005,14,5,1,cruise,686,0,0,0
isolation_forest,1,primary,0.005,14,5,1,descent,2611,10,1,4
isolation_forest,1,primary,0.005,14,6,1,overall,4660,5,1,3
isolation_forest,1,primary,0.005,14,6,1,climb,868,1,1,1
isolation_forest,1,primary,0.005,14,6,1,cruise,1700,4,1,2
isolation_forest,1,primary,0.005,14,6,1,descent,2092,0,0,0
isolation_forest,1,primary,0.005,14,7,1,overall,3814,87,1,22
isolation_forest,1,primary,0.005,14,7,1,climb,778,0,0,0
isolation_forest,1,primary,0.005,14,7,1,cruise,1275,77,1,16
isolation_forest,1,primary,0.005,14,7,1,descent,1761,10,1,6
isolation_forest,1,primary,0.005,14,8,1,overall,4498,2,1,2
isolation_forest,1,primary,0.005,14,8,1,climb,710,0,0,0
isolation_forest,1,primary,0.005,14,8,1,cruise,2649,1,1,1
isolation_forest,1,primary,0.005,14,8,1,descent,1139,1,1,1
isolation_forest,1,primary,0.005,14,9,1,overall,5355,10,1,5
isolation_forest,1,primary,0.005,14,9,1,climb,570,0,0,0
isolation_forest,1,primary,0.005,14,9,1,cruise,2042,7,1,2
isolation_forest,1,primary,0.005,14,9,1,descent,2743,3,1,3
isolation_forest,1,primary,0.005,14,10,1,overall,5355,6,1,2
isolation_forest,1,primary,0.005,14,10,1,climb,570,0,0,0
isolation_forest,1,primary,0.005,14,10,1,cruise,2042,5,1,1
isolation_forest,1,primary,0.005,14,10,1,descent,2743,1,1,1
isolation_forest,1,primary,0.005,14,11,1,overall,4462,6,1,3
isolation_forest,1,primary,0.005,14,11,1,climb,1150,0,0,0
isolation_forest,1,primary,0.005,14,11,1,cruise,1292,0,0,0
isolation_forest,1,primary,0.005,14,11,1,descent,2020,6,1,3
isolation_forest,1,primary,0.005,14,12,1,overall,5069,9,1,4
isolation_forest,1,primary,0.005,14,12,1,climb,1772,0,0,0
isolation_forest,1,primary,0.005,14,12,1,cruise,686,0,0,0
isolation_forest,1,primary,0.005,14,12,1,descent,2611,9,1,4
isolation_forest,1,primary,0.005,14,13,1,overall,3814,85,1,23
isolation_forest,1,primary,0.005,14,13,1,climb,778,1,1,1
isolation_forest,1,primary,0.005,14,13,1,cruise,1275,76,1,17
isolation_forest,1,primary,0.005,14,13,1,descent,1761,8,1,5
isolation_forest,1,primary,0.005,14,14,1,overall,4495,3,1,3
isolation_forest,1,primary,0.005,14,14,1,climb,1017,2,1,2
isolation_forest,1,primary,0.005,14,14,1,cruise,1571,0,0,0
isolation_forest,1,primary,0.005,14,14,1,descent,1907,1,1,1
isolation_forest,1,primary,0.005,14,15,1,overall,4958,22,1,5
isolation_forest,1,primary,0.005,14,15,1,climb,1296,16,1,1
isolation_forest,1,primary,0.005,14,15,1,cruise,1012,0,0,0
isolation_forest,1,primary,0.005,14,15,1,descent,2650,6,1,4
isolation_forest,1,primary,0.005,14,16,1,overall,3336,12,1,11
isolation_forest,1,primary,0.005,14,16,1,climb,1028,1,1,1
isolation_forest,1,primary,0.005,14,16,1,cruise,771,0,0,0
isolation_forest,1,primary,0.005,14,16,1,descent,1537,11,1,10
isolation_forest,1,primary,0.005,14,17,1,overall,5069,9,1,4
isolation_forest,1,primary,0.005,14,17,1,climb,1772,0,0,0
isolation_forest,1,primary,0.005,14,17,1,cruise,686,0,0,0
isolation_forest,1,primary,0.005,14,17,1,descent,2611,9,1,4
isolation_forest,1,primary,0.005,14,18,1,overall,4495,3,1,3
isolation_forest,1,primary,0.005,14,18,1,climb,1017,2,1,2
isolation_forest,1,primary,0.005,14,18,1,cruise,1571,0,0,0
isolation_forest,1,primary,0.005,14,18,1,descent,1907,1,1,1
isolation_forest,1,primary,0.005,14,19,1,overall,5355,10,1,6
isolation_forest,1,primary,0.005,14,19,1,climb,570,1,1,1
isolation_forest,1,primary,0.005,14,19,1,cruise,2042,6,1,2
isolation_forest,1,primary,0.005,14,19,1,descent,2743,3,1,3
isolation_forest,1,primary,0.005,14,20,1,overall,4495,3,1,3
isolation_forest,1,primary,0.005,14,20,1,climb,1017,2,1,2
isolation_forest,1,primary,0.005,14,20,1,cruise,1571,0,0,0
isolation_forest,1,primary,0.005,14,20,1,descent,1907,1,1,1
isolation_forest,1,primary,0.005,14,21,1,overall,5355,10,1,6
isolation_forest,1,primary,0.005,14,21,1,climb,570,1,1,1
isolation_forest,1,primary,0.005,14,21,1,cruise,2042,6,1,2
isolation_forest,1,primary,0.005,14,21,1,descent,2743,3,1,3
isolation_forest,1,primary,0.005,14,22,1,overall,5130,16,1,13
isolation_forest,1,primary,0.005,14,22,1,climb,779,0,0,0
isolation_forest,1,primary,0.005,14,22,1,cruise,1624,3,1,3
isolation_forest,1,primary,0.005,14,22,1,descent,2727,13,1,10
isolation_forest,1,primary,0.005,14,23,1,overall,4495,3,1,3
isolation_forest,1,primary,0.005,14,23,1,climb,1017,2,1,2
isolation_forest,1,primary,0.005,14,23,1,cruise,1571,0,0,0
isolation_forest,1,primary,0.005,14,23,1,descent,1907,1,1,1
isolation_forest,1,primary,0.005,14,24,1,overall,5069,8,1,5
isolation_forest,1,primary,0.005,14,24,1,climb,1772,0,0,0
isolation_forest,1,primary,0.005,14,24,1,cruise,686,0,0,0
isolation_forest,1,primary,0.005,14,24,1,descent,2611,8,1,5
isolation_forest,1,primary,0.005,14,25,1,overall,4498,10,1,4
isolation_forest,1,primary,0.005,14,25,1,climb,710,7,1,1
isolation_forest,1,primary,0.005,14,25,1,cruise,2649,2,1,2
isolation_forest,1,primary,0.005,14,25,1,descent,1139,1,1,1
isolation_forest,1,primary,0.005,14,26,1,overall,5378,28,1,12
isolation_forest,1,primary,0.005,14,26,1,climb,650,7,1,1
isolation_forest,1,primary,0.005,14,26,1,cruise,2235,3,1,2
isolation_forest,1,primary,0.005,14,26,1,descent,2493,18,1,9
isolation_forest,1,primary,0.005,14,27,1,overall,5130,19,1,17
isolation_forest,1,primary,0.005,14,27,1,climb,779,0,0,0
isolation_forest,1,primary,0.005,14,27,1,cruise,1624,6,1,6
isolation_forest,1,primary,0.005,14,27,1,descent,2727,13,1,11
isolation_forest,1,primary,0.005,14,28,1,overall,4495,3,1,3
isolation_forest,1,primary,0.005,14,28,1,climb,1017,2,1,2
isolation_forest,1,primary,0.005,14,28,1,cruise,1571,0,0,0
isolation_forest,1,primary,0.005,14,28,1,descent,1907,1,1,1
isolation_forest,1,primary,0.005,14,29,1,overall,5130,24,1,18
isolation_forest,1,primary,0.005,14,29,1,climb,779,0,0,0
isolation_forest,1,primary,0.005,14,29,1,cruise,1624,7,1,7
isolation_forest,1,primary,0.005,14,29,1,descent,2727,17,1,11
isolation_forest,1,primary,0.005,14,30,1,overall,3336,13,1,12
isolation_forest,1,primary,0.005,14,30,1,climb,1028,1,1,1
isolation_forest,1,primary,0.005,14,30,1,cruise,771,0,0,0
isolation_forest,1,primary,0.005,14,30,1,descent,1537,12,1,11
isolation_forest,1,primary,0.005,14,31,1,overall,4495,4,1,4
isolation_forest,1,primary,0.005,14,31,1,climb,1017,2,1,2
isolation_forest,1,primary,0.005,14,31,1,cruise,1571,0,0,0
isolation_forest,1,primary,0.005,14,31,1,descent,1907,2,1,2
isolation_forest,1,primary,0.005,14,32,1,overall,3121,2,1,2
isolation_forest,1,primary,0.005,14,32,1,climb,875,1,1,1
isolation_forest,1,primary,0.005,14,32,1,cruise,584,0,0,0
isolation_forest,1,primary,0.005,14,32,1,descent,1662,1,1,1
isolation_forest,1,primary,0.005,14,33,1,overall,3336,13,1,12
isolation_forest,1,primary,0.005,14,33,1,climb,1028,1,1,1
isolation_forest,1,primary,0.005,14,33,1,cruise,771,0,0,0
isolation_forest,1,primary,0.005,14,33,1,descent,1537,12,1,11
isolation_forest,1,primary,0.005,14,34,1,overall,4181,78,1,15
isolation_forest,1,primary,0.005,14,34,1,climb,760,2,1,1
isolation_forest,1,primary,0.005,14,34,1,cruise,1877,4,1,3
isolation_forest,1,primary,0.005,14,34,1,descent,1544,72,1,11
isolation_forest,1,primary,0.005,14,35,1,overall,5355,13,1,8
isolation_forest,1,primary,0.005,14,35,1,climb,570,2,1,2
isolation_forest,1,primary,0.005,14,35,1,cruise,2042,7,1,2
isolation_forest,1,primary,0.005,14,35,1,descent,2743,4,1,4
isolation_forest,1,primary,0.005,15,1,2,overall,5696,20,1,11
isolation_forest,1,primary,0.005,15,1,2,climb,1243,0,0,0
isolation_forest,1,primary,0.005,15,1,2,cruise,1062,1,1,1
isolation_forest,1,primary,0.005,15,1,2,descent,3391,19,1,10
isolation_forest,1,primary,0.005,15,2,2,overall,9239,2,1,1
isolation_forest,1,primary,0.005,15,2,2,climb,2448,0,0,0
isolation_forest,1,primary,0.005,15,2,2,cruise,3696,0,0,0
isolation_forest,1,primary,0.005,15,2,2,descent,3095,2,1,1
isolation_forest,1,primary,0.005,15,3,2,overall,9178,57,1,23
isolation_forest,1,primary,0.005,15,3,2,climb,4026,0,0,0
isolation_forest,1,primary,0.005,15,3,2,cruise,1191,15,1,5
isolation_forest,1,primary,0.005,15,3,2,descent,3961,42,1,18
isolation_forest,1,primary,0.005,15,4,2,overall,9034,29,1,23
isolation_forest,1,primary,0.005,15,4,2,climb,3642,3,1,3
isolation_forest,1,primary,0.005,15,4,2,cruise,2593,1,1,1
isolation_forest,1,primary,0.005,15,4,2,descent,2799,25,1,19
isolation_forest,1,primary,0.005,15,5,2,overall,9960,15,1,9
isolation_forest,1,primary,0.005,15,5,2,climb,2236,0,0,0
isolation_forest,1,primary,0.005,15,5,2,cruise,2745,0,0,0
isolation_forest,1,primary,0.005,15,5,2,descent,4979,15,1,9
isolation_forest,1,primary,0.005,15,6,2,overall,12295,90,1,15
isolation_forest,1,primary,0.005,15,6,2,climb,4144,1,1,1
isolation_forest,1,primary,0.005,15,6,2,cruise,2960,84,1,11
isolation_forest,1,primary,0.005,15,6,2,descent,5191,5,1,3
isolation_forest,1,primary,0.005,15,7,2,overall,8227,36,1,14
isolation_forest,1,primary,0.005,15,7,2,climb,3568,6,1,6
isolation_forest,1,primary,0.005,15,7,2,cruise,2386,1,1,1
isolation_forest,1,primary,0.005,15,7,2,descent,2273,29,1,7
isolation_forest,1,primary,0.005,15,8,2,overall,7034,158,1,65
isolation_forest,1,primary,0.005,15,8,2,climb,1354,4,1,3
isolation_forest,1,primary,0.005,15,8,2,cruise,1715,0,0,0
isolation_forest,1,primary,0.005,15,8,2,descent,3965,154,1,62
isolation_forest,1,primary,0.005,15,9,2,overall,11355,148,1,59
isolation_forest,1,primary,0.005,15,9,2,climb,3110,0,0,0
isolation_forest,1,primary,0.005,15,9,2,cruise,4896,68,1,39
isolation_forest,1,primary,0.005,15,9,2,descent,3349,80,1,20
isolation_forest,1,primary,0.005,15,10,2,overall,9407,17,1,7
isolation_forest,1,primary,0.005,15,10,2,climb,3099,0,0,0
isolation_forest,1,primary,0.005,15,10,2,cruise,1671,0,0,0
isolation_forest,1,primary,0.005,15,10,2,descent,4637,17,1,7
isolation_forest,1,primary,0.005,15,11,2,overall,8817,39,1,5
isolation_forest,1,primary,0.005,15,11,2,climb,2863,0,0,0
isolation_forest,1,primary,0.005,15,11,2,cruise,2343,0,0,0
isolation_forest,1,primary,0.005,15,11,2,descent,3611,39,1,5
isolation_forest,1,primary,0.005,15,12,2,overall,10448,1,1,1
isolation_forest,1,primary,0.005,15,12,2,climb,2481,1,1,1
isolation_forest,1,primary,0.005,15,12,2,cruise,3230,0,0,0
isolation_forest,1,primary,0.005,15,12,2,descent,4737,0,0,0
isolation_forest,1,primary,0.005,15,13,2,overall,7168,95,1,9
isolation_forest,1,primary,0.005,15,13,2,climb,2117,87,1,2
isolation_forest,1,primary,0.005,15,13,2,cruise,2807,4,1,3
isolation_forest,1,primary,0.005,15,13,2,descent,2244,4,1,4
isolation_forest,1,primary,0.005,15,14,2,overall,9447,2,1,2
isolation_forest,1,primary,0.005,15,14,2,climb,2856,0,0,0
isolation_forest,1,primary,0.005,15,14,2,cruise,3631,0,0,0
isolation_forest,1,primary,0.005,15,14,2,descent,2960,2,1,2
isolation_forest,1,primary,0.005,15,15,2,overall,10537,39,1,14
isolation_forest,1,primary,0.005,15,15,2,climb,2522,0,0,0
isolation_forest,1,primary,0.005,15,15,2,cruise,3299,32,1,9
isolation_forest,1,primary,0.005,15,15,2,descent,4716,7,1,5
isolation_forest,1,primary,0.005,15,16,2,overall,9407,20,1,8
isolation_forest,1,primary,0.005,15,16,2,climb,3099,1,1,1
isolation_forest,1,primary,0.005,15,16,2,cruise,1671,0,0,0
isolation_forest,1,primary,0.005,15,16,2,descent,4637,19,1,7
isolation_forest,1,primary,0.005,15,17,2,overall,7889,6,1,5
isolation_forest,1,primary,0.005,15,17,2,climb,2930,3,1,2
isolation_forest,1,primary,0.005,15,17,2,cruise,2624,0,0,0
isolation_forest,1,primary,0.005,15,17,2,descent,2335,3,1,3
isolation_forest,1,primary,0.005,15,18,2,overall,10537,33,1,14
isolation_forest,1,primary,0.005,15,18,2,climb,2522,0,0,0
isolation_forest,1,primary,0.005,15,18,2,cruise,3299,30,1,12
isolation_forest,1,primary,0.005,15,18,2,descent,4716,3,1,2
isolation_forest,1,primary,0.005,15,19,2,overall,9297,128,1,46
isolation_forest,1,primary,0.005,15,19,2,climb,3483,4,1,2
isolation_forest,1,primary,0.005,15,19,2,cruise,1459,51,1,14
isolation_forest,1,primary,0.005,15,19,2,descent,4355,73,1,30
isolation_forest,1,primary,0.005,15,20,2,overall,8774,6,1,4
isolation_forest,1,primary,0.005,15,20,2,climb,1913,1,1,1
isolation_forest,1,primary,0.005,15,20,2,cruise,2808,0,0,0
isolation_forest,1,primary,0.005,15,20,2,descent,4053,5,1,3
isolation_forest,1,primary,0.005,15,21,2,overall,8900,26,1,17
isolation_forest,1,primary,0.005,15,21,2,climb,1751,0,0,0
isolation_forest,1,primary,0.005,15,21,2,cruise,2382,0,0,0
isolation_forest,1,primary,0.005,15,21,2,descent,4767,26,1,17
isolation_forest,1,primary,0.005,15,22,2,overall,7435,94,1,35
isolation_forest,1,primary,0.005,15,22,2,climb,2950,29,1,13
isolation_forest,1,primary,0.005,15,22,2,cruise,2120,27,1,13
isolation_forest,1,primary,0.005,15,22,2,descent,2365,38,1,9
isolation_forest,1,primary,0.005,15,23,2,overall,11224,15,1,8
isolation_forest,1,primary,0.005,15,23,2,climb,2941,0,0,0
isolation_forest,1,primary,0.005,15,23,2,cruise,3745,0,0,0
isolation_forest,1,primary,0.005,15,23,2,descent,4538,15,1,8
isolation_forest,1,primary,0.005,15,24,2,overall,5625,14,1,4
isolation_forest,1,primary,0.005,15,24,2,climb,1204,6,1,1
isolation_forest,1,primary,0.005,15,24,2,cruise,1046,7,1,2
isolation_forest,1,primary,0.005,15,24,2,descent,3375,1,1,1
isolation_forest,1,primary,0.01,10,1,3,overall,16653,70,1,33
isolation_forest,1,primary,0.01,10,1,3,climb,4219,15,1,13
isolation_forest,1,primary,0.01,10,1,3,cruise,7912,4,1,4
isolation_forest,1,primary,0.01,10,1,3,descent,4522,51,1,16
isolation_forest,1,primary,0.01,10,2,3,overall,17730,119,1,32
isolation_forest,1,primary,0.01,10,2,3,climb,1698,36,1,5
isolation_forest,1,primary,0.01,10,2,3,cruise,11473,9,1,8
isolation_forest,1,primary,0.01,10,2,3,descent,4559,74,1,19
isolation_forest,1,primary,0.01,10,3,3,overall,16051,370,1,56
isolation_forest,1,primary,0.01,10,3,3,climb,4740,6,1,4
isolation_forest,1,primary,0.01,10,3,3,cruise,6179,105,1,13
isolation_forest,1,primary,0.01,10,3,3,descent,5132,259,1,39
isolation_forest,1,primary,0.01,10,4,3,overall,14472,209,1,37
isolation_forest,1,primary,0.01,10,4,3,climb,3925,3,1,3
isolation_forest,1,primary,0.01,10,4,3,cruise,4355,7,1,6
isolation_forest,1,primary,0.01,10,4,3,descent,6192,199,1,28
isolation_forest,1,primary,0.01,10,5,3,overall,13680,115,1,45
isolation_forest,1,primary,0.01,10,5,3,climb,3004,0,0,0
isolation_forest,1,primary,0.01,10,5,3,cruise,4958,25,1,11
isolation_forest,1,primary,0.01,10,5,3,descent,5718,90,1,34
isolation_forest,1,primary,0.01,10,6,3,overall,16169,214,1,39
isolation_forest,1,primary,0.01,10,6,3,climb,2789,15,1,2
isolation_forest,1,primary,0.01,10,6,3,cruise,7591,51,1,15
isolation_forest,1,primary,0.01,10,6,3,descent,5789,148,1,23
isolation_forest,1,primary,0.01,10,7,3,overall,16872,226,1,35
